order_id,order_date,city,state,sales_channel,store_type,product_category,quantity,unit_price,discount_percent,net_sales_amount,payment_mode,customer_gender,customer_age,sales
ORD1090192,2024-09-30,Bhubaneswar,Odisha,Offline,Standalone Store,Eyeglasses,3,4708,10,12711.6,Debit Card,Other,61,14124
ORD1090193,2025-09-22,Coimbatore,Tamil Nadu,Offline,Online Only,Sunglasses,1,2868,0,2868.0,Net Banking,Female,50,2868
ORD1090194,2024-09-18,Bengaluru,Karnataka,Online,Online Only,Computer Glasses,1,4364,15,3709.4,Debit Card,Other,45,4364
ORD1090195,2022-05-25,Kolkata,West Bengal,Offline,Mall Store,Eyeglasses,2,2848,10,5126.4,Debit Card,Female,64,5696
ORD1090196,2022-11-15,Bhopal,Madhya Pradesh,Offline,Mall Store,Sunglasses,1,3155,15,2681.75,Debit Card,Female,28,3155
ORD1090197,2023-11-18,Bhopal,Madhya Pradesh,Online,Online Only,Computer Glasses,1,2201,0,2201.0,UPI,Female,28,2201
ORD1090198,2022-12-02,Coimbatore,Tamil Nadu,Offline,High Street Store,Eyeglasses,2,1056,5,2006.4,Net Banking,Female,43,2112
ORD1090199,2024-03-07,Bengaluru,Karnataka,Offline,Mall Store,Computer Glasses,1,4018,20,3214.4,Credit Card,Female,55,4018
ORD1090200,2023-11-09,Bhopal,Madhya Pradesh,Online,Online Only,Computer Glasses,1,4817,0,4817.0,Net Banking,Male,40,4817
ORD1090201,2025-01-05,Hyderabad,Telangana,Online,Online Only,Eyeglasses,2,3994,15,6789.8,Credit Card,Female,44,7988
ORD1090202,2023-10-19,Jaipur,Rajasthan,Offline,High Street Store,Eyeglasses,2,4810,5,9139.0,Debit Card,Female,19,9620
ORD1090203,2024-06-30,Kochi,Kerala,Offline,High Street Store,Computer Glasses,1,3028,15,2573.8,UPI,Male,25,3028
ORD1090204,2022-08-24,Ranchi,Jharkhand,Offline,Standalone Store,Sunglasses,1,2347,15,1994.95,Cash,Female,21,2347
ORD1090205,2023-06-19,Bengaluru,Karnataka,Offline,Standalone Store,Eyeglasses,3,1496,15,3814.8,Debit Card,Other,51,4488
ORD1090206,2024-12-10,Bhopal,Madhya Pradesh,Online,Online Only,Eyeglasses,2,2032,0,4064.0,Cash,Male,24,4064
ORD1090207,2023-03-16,Indore,Madhya Pradesh,Online,Online Only,Sunglasses,2,1601,15,2721.7,Debit Card,Female,19,3202
ORD1090208,2023-02-16,Kolkata,West Bengal,Offline,High Street Store,Sunglasses,2,4536,5,8618.4,Debit Card,Other,28,9072
ORD1090209,2024-10-18,Kolkata,West Bengal,Online,Online Only,Contact Lenses,1,832,15,707.2,Credit Card,Male,21,832
ORD1090210,2023-09-16,Bhopal,Madhya Pradesh,Offline,Standalone Store,Contact Lenses,3,3359,5,9573.15,Debit Card,Other,43,10077
ORD1090211,2025-11-07,Cuttack,Odisha,Offline,High Street Store,Eyeglasses,1,2437,5,2315.15,Net Banking,Other,48,2437
ORD1090212,2024-06-06,Ahmedabad,Gujarat,Online,Online Only,Contact Lenses,2,1063,5,2019.7,Credit Card,Other,40,2126
ORD1090213,2024-12-14,Patna,Bihar,Online,Online Only,Eyeglasses,1,2014,10,1812.6,Cash,Other,63,2014
ORD1090214,2025-09-10,Indore,Madhya Pradesh,Online,Online Only,Eyeglasses,3,4689,5,13363.65,Net Banking,Other,61,14067
ORD1090215,2022-01-08,Bhubaneswar,Odisha,Offline,Online Only,Sunglasses,3,2540,15,6477.0,Credit Card,Female,43,7620
ORD1090216,2024-07-24,Delhi,Delhi,Offline,Mall Store,Sunglasses,2,2189,0,4378.0,Net Banking,Female,63,4378
ORD1090217,2023-10-13,Pune,Maharashtra,Online,Online Only,Eyeglasses,3,4372,0,13116.0,Net Banking,Female,31,13116
ORD1090218,2022-05-12,Bengaluru,Karnataka,Online,Online Only,Eyeglasses,2,4747,25,7120.5,Credit Card,Other,31,9494
ORD1090219,2024-02-21,Coimbatore,Tamil Nadu,Online,Online Only,Contact Lenses,3,4409,5,12565.65,Credit Card,Male,45,13227
ORD1090220,2025-04-30,Chandigarh,Chandigarh,Offline,Mall Store,Sunglasses,2,3544,10,6379.2,Credit Card,Other,46,7088
ORD1090221,2024-11-20,Cuttack,Odisha,Offline,High Street Store,Contact Lenses,1,1366,10,1229.4,UPI,Female,27,1366
ORD1090222,2023-10-03,Mumbai,Maharashtra,Online,Online Only,Sunglasses,2,2925,10,5265.0,Net Banking,Male,57,5850
ORD1090223,2025-10-23,Lucknow,Uttar Pradesh,Offline,High Street Store,Eyeglasses,2,3577,15,6080.9,Net Banking,Female,43,7154
ORD1090224,2023-05-14,Hyderabad,Telangana,Offline,Standalone Store,Sunglasses,2,2109,15,3585.3,Debit Card,Female,57,4218
ORD1090225,2025-05-28,Jaipur,Rajasthan,Online,Online Only,Sunglasses,2,3821,10,6877.8,Cash,Female,21,7642
ORD1090226,2022-01-05,Chennai,Tamil Nadu,Online,Online Only,Computer Glasses,1,1830,0,1830.0,Debit Card,Male,31,1830
ORD1090227,2024-11-07,Kolkata,West Bengal,Online,Online Only,Contact Lenses,2,4357,15,7406.9,Credit Card,Other,43,8714
ORD1090228,2022-09-11,Trivandrum,Kerala,Online,Online Only,Eyeglasses,1,2884,0,2884.0,UPI,Other,63,2884
ORD1090229,2025-08-01,Chandigarh,Chandigarh,Online,Online Only,Sunglasses,3,3086,15,7869.3,Credit Card,Male,62,9258
ORD1090230,2023-06-10,Chennai,Tamil Nadu,Online,Online Only,Sunglasses,1,4425,0,4425.0,Debit Card,Male,33,4425
ORD1090231,2024-05-30,Kochi,Kerala,Offline,Standalone Store,Eyeglasses,2,3977,15,6760.9,Credit Card,Other,20,7954
ORD1090232,2024-05-11,Cuttack,Odisha,Offline,Standalone Store,Eyeglasses,2,3415,10,6147.0,Cash,Other,41,6830
ORD1090233,2023-06-14,Kolkata,West Bengal,Online,Online Only,Computer Glasses,2,3855,5,7324.5,Debit Card,Female,39,7710
ORD1090234,2023-07-11,Coimbatore,Tamil Nadu,Online,Online Only,Sunglasses,1,2346,10,2111.4,Debit Card,Female,58,2346
ORD1090235,2022-07-28,Indore,Madhya Pradesh,Online,Online Only,Sunglasses,2,3170,5,6023.0,Net Banking,Female,25,6340
ORD1090236,2023-12-15,Mumbai,Maharashtra,Online,Online Only,Computer Glasses,1,2404,20,1923.2,Debit Card,Other,30,2404
ORD1090237,2022-08-02,Faridabad,Haryana,Offline,High Street Store,Sunglasses,3,821,5,2339.85,UPI,Male,63,2463
ORD1090238,2022-04-06,Trivandrum,Kerala,Offline,Online Only,Computer Glasses,3,2063,5,5879.55,Cash,Other,41,6189
ORD1090239,2024-05-26,Hyderabad,Telangana,Offline,Mall Store,Computer Glasses,3,3476,10,9385.2,Credit Card,Male,40,10428
ORD1090240,2024-12-11,Kochi,Kerala,Online,Online Only,Computer Glasses,1,2489,15,2115.65,Credit Card,Female,24,2489
ORD1090241,2025-11-09,Kochi,Kerala,Online,Online Only,Sunglasses,2,1979,5,3760.1,Net Banking,Other,30,3958
ORD1090242,2023-09-09,Kochi,Kerala,Online,Online Only,Contact Lenses,3,3543,15,9034.65,Cash,Other,21,10629
ORD1090243,2023-12-23,Patna,Bihar,Online,Online Only,Computer Glasses,2,3298,5,6266.2,Credit Card,Male,18,6596
ORD1090244,2024-10-19,Gurugram,Haryana,Online,Online Only,Computer Glasses,1,2466,0,2466.0,Cash,Other,18,2466
ORD1090245,2025-08-15,Chandigarh,Chandigarh,Online,Online Only,Sunglasses,1,4131,10,3717.9,Net Banking,Male,18,4131
ORD1090246,2025-12-28,Kochi,Kerala,Offline,Online Only,Computer Glasses,2,2914,15,4953.8,UPI,Female,58,5828
ORD1090247,2023-02-05,Pune,Maharashtra,Online,Online Only,Sunglasses,2,1805,10,3249.0,Debit Card,Male,26,3610
ORD1090248,2024-01-05,Pune,Maharashtra,Offline,Standalone Store,Sunglasses,1,4020,0,4020.0,Debit Card,Male,54,4020
ORD1090249,2025-07-28,Bhopal,Madhya Pradesh,Online,Online Only,Contact Lenses,1,2621,5,2489.95,Net Banking,Female,52,2621
ORD1090250,2022-02-10,Patna,Bihar,Offline,Online Only,Eyeglasses,2,4026,10,7246.8,Net Banking,Female,40,8052
ORD1090251,2022-11-16,Coimbatore,Tamil Nadu,Online,Online Only,Computer Glasses,1,2757,5,2619.15,Net Banking,Female,20,2757
ORD1090252,2025-01-19,Chandigarh,Chandigarh,Online,Online Only,Sunglasses,2,3579,15,6084.3,Credit Card,Male,18,7158
ORD1090253,2023-09-11,Chandigarh,Chandigarh,Online,Online Only,Contact Lenses,2,2213,0,4426.0,Cash,Female,23,4426
ORD1090254,2022-03-20,Cuttack,Odisha,Offline,Mall Store,Sunglasses,3,4134,5,11781.9,Credit Card,Female,59,12402
ORD1090255,2023-05-16,Chandigarh,Chandigarh,Online,Online Only,Computer Glasses,3,2274,5,6480.9,Debit Card,Other,20,6822
ORD1090256,2024-07-14,Ahmedabad,Gujarat,Offline,Standalone Store,Eyeglasses,1,3461,25,2595.75,Net Banking,Female,39,3461
ORD1090257,2024-12-03,Lucknow,Uttar Pradesh,Online,Online Only,Eyeglasses,3,4838,15,12336.9,UPI,Other,40,14514
ORD1090258,2025-01-09,Trivandrum,Kerala,Offline,Standalone Store,Sunglasses,2,3851,0,7702.0,UPI,Other,23,7702
ORD1090259,2023-01-04,Bengaluru,Karnataka,Online,Online Only,Contact Lenses,1,4152,0,4152.0,UPI,Male,57,4152
ORD1090260,2022-05-06,Lucknow,Uttar Pradesh,Offline,Standalone Store,Sunglasses,1,2383,15,2025.55,Credit Card,Other,32,2383
ORD1090261,2025-09-03,Ranchi,Jharkhand,Offline,Mall Store,Contact Lenses,2,3984,10,7171.2,Credit Card,Male,58,7968
ORD1090262,2025-02-05,Bengaluru,Karnataka,Offline,Mall Store,Contact Lenses,3,2459,0,7377.0,Net Banking,Male,34,7377
ORD1090263,2023-02-12,Chandigarh,Chandigarh,Online,Online Only,Computer Glasses,1,2663,10,2396.7,Cash,Female,25,2663
ORD1090264,2022-04-11,Bhopal,Madhya Pradesh,Offline,Mall Store,Sunglasses,2,3344,25,5016.0,UPI,Other,43,6688
ORD1090265,2024-04-15,Kolkata,West Bengal,Online,Online Only,Computer Glasses,1,887,15,753.95,Debit Card,Other,46,887
ORD1090266,2022-10-13,Kochi,Kerala,Offline,Online Only,Sunglasses,2,997,15,1694.9,Credit Card,Female,19,1994
ORD1090267,2024-02-07,Bengaluru,Karnataka,Offline,Standalone Store,Contact Lenses,2,2706,20,4329.6,Cash,Female,22,5412
ORD1090268,2023-01-24,Noida,Uttar Pradesh,Offline,High Street Store,Eyeglasses,2,1630,5,3097.0,UPI,Female,41,3260
ORD1090269,2023-06-10,Hyderabad,Telangana,Online,Online Only,Sunglasses,2,3039,0,6078.0,Net Banking,Female,20,6078
ORD1090270,2022-03-30,Chandigarh,Chandigarh,Offline,Standalone Store,Sunglasses,2,2074,0,4148.0,Credit Card,Male,21,4148
ORD1090271,2023-06-29,Kolkata,West Bengal,Online,Online Only,Eyeglasses,1,3237,5,3075.15,UPI,Male,30,3237
ORD1090272,2024-07-20,Patna,Bihar,Online,Online Only,Computer Glasses,2,4177,5,7936.3,Credit Card,Male,64,8354
ORD1090273,2024-06-09,Chandigarh,Chandigarh,Online,Online Only,Computer Glasses,3,1483,10,4004.1,UPI,Other,40,4449
ORD1090274,2024-11-22,Bengaluru,Karnataka,Offline,Online Only,Sunglasses,2,4969,15,8447.3,Debit Card,Male,45,9938
ORD1090275,2025-11-20,Indore,Madhya Pradesh,Offline,High Street Store,Computer Glasses,1,1191,10,1071.9,Cash,Other,46,1191
ORD1090276,2023-04-12,Jaipur,Rajasthan,Offline,Online Only,Computer Glasses,1,2488,10,2239.2,Debit Card,Female,30,2488
ORD1090277,2022-08-30,Pune,Maharashtra,Offline,High Street Store,Eyeglasses,2,3921,20,6273.6,Credit Card,Male,49,7842
ORD1090278,2024-05-24,Jaipur,Rajasthan,Offline,Online Only,Contact Lenses,2,4247,0,8494.0,UPI,Male,54,8494
ORD1090279,2024-11-15,Mumbai,Maharashtra,Online,Online Only,Sunglasses,2,1870,15,3179.0,Cash,Male,54,3740
ORD1090280,2025-05-02,Kolkata,West Bengal,Online,Online Only,Contact Lenses,1,1676,20,1340.8,Net Banking,Female,21,1676
ORD1090281,2025-10-31,Bhubaneswar,Odisha,Offline,Mall Store,Computer Glasses,2,4718,5,8964.2,Debit Card,Male,29,9436
ORD1090282,2024-06-02,Jaipur,Rajasthan,Offline,High Street Store,Sunglasses,2,1614,0,3228.0,Credit Card,Female,59,3228
ORD1090283,2022-06-08,Kochi,Kerala,Offline,Mall Store,Eyeglasses,2,3249,0,6498.0,UPI,Other,53,6498
ORD1090284,2022-01-03,Kochi,Kerala,Online,Online Only,Contact Lenses,2,2192,10,3945.6,Net Banking,Male,60,4384
ORD1090285,2022-04-14,Pune,Maharashtra,Online,Online Only,Eyeglasses,3,4045,0,12135.0,Net Banking,Other,53,12135
ORD1090286,2023-12-22,Ranchi,Jharkhand,Online,Online Only,Contact Lenses,1,4867,15,4136.95,Net Banking,Male,26,4867
ORD1090287,2024-03-30,Pune,Maharashtra,Online,Online Only,Contact Lenses,2,4401,5,8361.9,Cash,Male,18,8802
ORD1090288,2022-06-12,Ahmedabad,Gujarat,Online,Online Only,Computer Glasses,1,3262,15,2772.7,Net Banking,Female,50,3262
ORD1090289,2023-08-07,Indore,Madhya Pradesh,Online,Online Only,Sunglasses,1,1462,0,1462.0,Cash,Female,46,1462
ORD1090290,2025-12-23,Chennai,Tamil Nadu,Online,Online Only,Computer Glasses,1,3807,10,3426.3,Cash,Other,47,3807
ORD1090291,2022-07-01,Coimbatore,Tamil Nadu,Online,Online Only,Eyeglasses,1,3732,15,3172.2,Credit Card,Female,48,3732
ORD1090292,2025-10-23,Bhopal,Madhya Pradesh,Offline,Standalone Store,Contact Lenses,2,2281,15,3877.7,UPI,Female,27,4562
ORD1090293,2025-03-05,Ranchi,Jharkhand,Online,Online Only,Contact Lenses,1,4040,0,4040.0,UPI,Female,30,4040
ORD1090294,2022-01-16,Gurugram,Haryana,Offline,Standalone Store,Contact Lenses,1,4619,15,3926.15,UPI,Other,39,4619
ORD1090295,2023-05-15,Patna,Bihar,Offline,Standalone Store,Sunglasses,3,4479,10,12093.3,Cash,Male,53,13437
ORD1090296,2025-12-23,Bhopal,Madhya Pradesh,Offline,Online Only,Computer Glasses,2,4083,5,7757.7,UPI,Male,27,8166
ORD1090297,2022-08-01,Trivandrum,Kerala,Offline,High Street Store,Sunglasses,1,4276,10,3848.4,Debit Card,Other,54,4276
ORD1090298,2023-10-13,Indore,Madhya Pradesh,Online,Online Only,Sunglasses,3,4914,0,14742.0,Cash,Female,49,14742
ORD1090299,2023-07-04,Trivandrum,Kerala,Offline,Online Only,Sunglasses,2,2127,20,3403.2,Net Banking,Female,50,4254
ORD1090300,2023-08-20,Lucknow,Uttar Pradesh,Online,Online Only,Computer Glasses,1,1679,25,1259.25,Cash,Other,41,1679
ORD1090301,2022-06-03,Delhi,Delhi,Online,Online Only,Eyeglasses,1,2602,5,2471.9,Credit Card,Female,30,2602
ORD1090302,2025-01-14,Lucknow,Uttar Pradesh,Online,Online Only,Sunglasses,2,1272,10,2289.6,Debit Card,Male,21,2544
ORD1090303,2025-11-02,Kolkata,West Bengal,Offline,Online Only,Computer Glasses,2,4766,0,9532.0,Debit Card,Female,38,9532
ORD1090304,2025-04-07,Mumbai,Maharashtra,Online,Online Only,Eyeglasses,1,817,5,776.15,Net Banking,Other,37,817
ORD1090305,2023-06-11,Ranchi,Jharkhand,Online,Online Only,Sunglasses,1,2050,10,1845.0,Debit Card,Male,64,2050
ORD1090306,2025-06-30,Trivandrum,Kerala,Offline,Online Only,Sunglasses,3,2807,10,7578.9,Credit Card,Other,28,8421
ORD1090307,2025-06-21,Bhubaneswar,Odisha,Online,Online Only,Computer Glasses,2,4008,15,6813.6,Debit Card,Male,33,8016
ORD1090308,2024-12-20,Mumbai,Maharashtra,Online,Online Only,Computer Glasses,2,3934,5,7474.6,Net Banking,Female,22,7868
ORD1090309,2023-05-17,Gurugram,Haryana,Online,Online Only,Computer Glasses,3,3035,0,9105.0,Credit Card,Female,54,9105
ORD1090310,2025-03-24,Ranchi,Jharkhand,Offline,Online Only,Contact Lenses,2,4254,5,8082.6,Credit Card,Male,44,8508
ORD1090311,2022-06-27,Bengaluru,Karnataka,Online,Online Only,Contact Lenses,2,2213,0,4426.0,Cash,Female,38,4426
ORD1090312,2023-07-08,Chandigarh,Chandigarh,Online,Online Only,Sunglasses,2,3782,5,7185.8,UPI,Other,64,7564
ORD1090313,2023-12-27,Faridabad,Haryana,Offline,Standalone Store,Contact Lenses,1,2084,0,2084.0,Net Banking,Other,52,2084
ORD1090314,2025-09-10,Kolkata,West Bengal,Online,Online Only,Contact Lenses,1,3030,20,2424.0,Cash,Other,25,3030
ORD1090315,2024-02-24,Kochi,Kerala,Online,Online Only,Contact Lenses,1,2231,10,2007.9,UPI,Other,26,2231
ORD1090316,2024-10-24,Mumbai,Maharashtra,Online,Online Only,Eyeglasses,3,951,0,2853.0,Credit Card,Other,54,2853
ORD1090317,2024-09-04,Bengaluru,Karnataka,Online,Online Only,Eyeglasses,3,856,15,2182.8,Debit Card,Female,26,2568
ORD1090318,2024-02-19,Bengaluru,Karnataka,Online,Online Only,Contact Lenses,2,2831,5,5378.9,Cash,Other,20,5662
ORD1090319,2024-12-15,Noida,Uttar Pradesh,Online,Online Only,Contact Lenses,3,2993,5,8530.05,Cash,Male,51,8979
ORD1090320,2024-11-02,Pune,Maharashtra,Online,Online Only,Contact Lenses,1,4152,15,3529.2,Net Banking,Female,22,4152
ORD1090321,2025-01-24,Bhopal,Madhya Pradesh,Offline,Mall Store,Contact Lenses,2,2391,10,4303.8,Credit Card,Male,52,4782
ORD1090322,2024-07-22,Kochi,Kerala,Online,Online Only,Eyeglasses,3,4008,5,11422.8,Credit Card,Other,26,12024
ORD1090323,2023-06-11,Trivandrum,Kerala,Online,Online Only,Sunglasses,3,3717,10,10035.9,Cash,Male,43,11151
ORD1090324,2024-04-08,Mumbai,Maharashtra,Online,Online Only,Contact Lenses,1,2741,20,2192.8,Credit Card,Male,50,2741
ORD1090325,2024-08-20,Bhopal,Madhya Pradesh,Offline,Online Only,Contact Lenses,2,4974,20,7958.4,UPI,Other,44,9948
ORD1090326,2023-07-18,Chandigarh,Chandigarh,Offline,High Street Store,Sunglasses,2,2105,10,3789.0,UPI,Male,31,4210
ORD1090327,2025-03-14,Lucknow,Uttar Pradesh,Offline,High Street Store,Computer Glasses,1,2117,0,2117.0,Net Banking,Male,63,2117
ORD1090328,2025-12-22,Bhopal,Madhya Pradesh,Online,Online Only,Sunglasses,2,2060,20,3296.0,UPI,Other,34,4120
ORD1090329,2024-07-10,Noida,Uttar Pradesh,Offline,Standalone Store,Eyeglasses,1,1693,10,1523.7,UPI,Other,26,1693
ORD1090330,2022-02-17,Patna,Bihar,Online,Online Only,Eyeglasses,3,2715,5,7737.75,Net Banking,Female,46,8145
ORD1090331,2022-05-04,Cuttack,Odisha,Offline,Online Only,Computer Glasses,2,4789,15,8141.3,Credit Card,Other,54,9578
ORD1090332,2025-07-23,Chandigarh,Chandigarh,Online,Online Only,Eyeglasses,3,4194,0,12582.0,Cash,Male,56,12582
ORD1090333,2022-09-14,Bhubaneswar,Odisha,Online,Online Only,Computer Glasses,3,3301,15,8417.55,Debit Card,Other,46,9903
ORD1090334,2025-05-21,Chennai,Tamil Nadu,Online,Online Only,Eyeglasses,3,1559,10,4209.3,Debit Card,Male,61,4677
ORD1090335,2023-12-09,Jaipur,Rajasthan,Offline,High Street Store,Contact Lenses,2,4249,15,7223.3,Cash,Male,34,8498
ORD1090336,2024-01-04,Faridabad,Haryana,Online,Online Only,Sunglasses,2,1560,0,3120.0,Credit Card,Male,19,3120
ORD1090337,2022-01-26,Gurugram,Haryana,Online,Online Only,Contact Lenses,1,4911,15,4174.35,Debit Card,Female,62,4911
ORD1090338,2023-09-19,Gurugram,Haryana,Offline,Standalone Store,Computer Glasses,1,2636,20,2108.8,Cash,Male,57,2636
ORD1090339,2022-02-04,Pune,Maharashtra,Online,Online Only,Contact Lenses,3,2986,10,8062.2,Cash,Male,57,8958
ORD1090340,2022-04-15,Patna,Bihar,Offline,Online Only,Eyeglasses,3,851,20,2042.4,Net Banking,Female,57,2553
ORD1090341,2025-04-24,Bhopal,Madhya Pradesh,Offline,Online Only,Computer Glasses,2,2758,20,4412.8,Net Banking,Female,64,5516
ORD1090342,2024-07-05,Delhi,Delhi,Online,Online Only,Contact Lenses,1,1258,10,1132.2,UPI,Male,33,1258
ORD1090343,2025-01-21,Bhopal,Madhya Pradesh,Offline,Standalone Store,Computer Glasses,3,2144,20,5145.6,Net Banking,Female,46,6432
ORD1090344,2024-11-01,Chennai,Tamil Nadu,Offline,High Street Store,Sunglasses,2,2719,5,5166.1,Credit Card,Female,19,5438
ORD1090345,2025-06-09,Coimbatore,Tamil Nadu,Offline,Online Only,Eyeglasses,3,973,5,2773.05,UPI,Female,29,2919
ORD1090346,2023-07-06,Hyderabad,Telangana,Offline,High Street Store,Sunglasses,1,2370,0,2370.0,Net Banking,Female,44,2370
ORD1090347,2022-11-02,Mumbai,Maharashtra,Offline,Mall Store,Eyeglasses,3,3658,5,10425.3,Cash,Other,40,10974
ORD1090348,2024-02-14,Noida,Uttar Pradesh,Online,Online Only,Eyeglasses,2,4248,15,7221.6,Cash,Female,23,8496
ORD1090349,2025-01-24,Indore,Madhya Pradesh,Offline,Online Only,Sunglasses,2,3195,20,5112.0,Debit Card,Male,56,6390
ORD1090350,2022-12-23,Lucknow,Uttar Pradesh,Online,Online Only,Computer Glasses,2,3149,10,5668.2,Cash,Male,49,6298
ORD1090351,2024-01-19,Cuttack,Odisha,Offline,Standalone Store,Sunglasses,3,1346,0,4038.0,Credit Card,Other,23,4038
ORD1090352,2023-01-24,Delhi,Delhi,Online,Online Only,Computer Glasses,1,3399,25,2549.25,UPI,Female,24,3399
ORD1090353,2022-04-10,Mumbai,Maharashtra,Online,Online Only,Computer Glasses,2,3706,0,7412.0,Debit Card,Female,23,7412
ORD1090354,2024-06-24,Mumbai,Maharashtra,Offline,Standalone Store,Computer Glasses,1,4233,5,4021.35,Credit Card,Female,60,4233
ORD1090355,2022-09-03,Noida,Uttar Pradesh,Offline,Standalone Store,Sunglasses,3,2511,25,5649.75,Cash,Female,59,7533
ORD1090356,2025-07-24,Faridabad,Haryana,Online,Online Only,Contact Lenses,2,2724,10,4903.2,Debit Card,Female,62,5448
ORD1090357,2022-03-03,Cuttack,Odisha,Offline,High Street Store,Sunglasses,2,2184,10,3931.2,Cash,Male,52,4368
ORD1090358,2022-12-10,Noida,Uttar Pradesh,Offline,Mall Store,Eyeglasses,3,2317,10,6255.9,Cash,Female,46,6951
ORD1090359,2023-09-19,Lucknow,Uttar Pradesh,Offline,Mall Store,Eyeglasses,2,3406,20,5449.6,Cash,Other,60,6812
ORD1090360,2024-07-14,Mumbai,Maharashtra,Offline,High Street Store,Contact Lenses,1,2608,25,1956.0,Debit Card,Other,54,2608
ORD1090361,2022-04-21,Trivandrum,Kerala,Online,Online Only,Sunglasses,3,3658,15,9327.9,UPI,Female,41,10974
ORD1090362,2025-02-09,Patna,Bihar,Offline,Online Only,Eyeglasses,3,1433,0,4299.0,Credit Card,Male,50,4299
ORD1090363,2025-12-24,Noida,Uttar Pradesh,Online,Online Only,Computer Glasses,3,1406,5,4007.1,Net Banking,Other,61,4218
ORD1090364,2022-09-18,Bhubaneswar,Odisha,Online,Online Only,Contact Lenses,3,4734,5,13491.9,UPI,Male,60,14202
ORD1090365,2022-06-05,Faridabad,Haryana,Online,Online Only,Computer Glasses,3,2782,0,8346.0,Credit Card,Female,39,8346
ORD1090366,2024-09-20,Ahmedabad,Gujarat,Online,Online Only,Contact Lenses,3,2907,5,8284.95,Debit Card,Female,24,8721
ORD1090367,2022-12-19,Kolkata,West Bengal,Online,Online Only,Computer Glasses,3,1485,5,4232.25,UPI,Female,27,4455
ORD1090368,2025-09-04,Bengaluru,Karnataka,Online,Online Only,Eyeglasses,3,3194,10,8623.8,Credit Card,Female,46,9582
ORD1090369,2022-05-22,Kochi,Kerala,Offline,High Street Store,Eyeglasses,3,1329,10,3588.3,Credit Card,Female,20,3987
ORD1090370,2022-07-24,Trivandrum,Kerala,Offline,High Street Store,Computer Glasses,3,3914,10,10567.8,Net Banking,Other,23,11742
ORD1090371,2023-01-27,Jaipur,Rajasthan,Offline,High Street Store,Sunglasses,1,4184,15,3556.4,Debit Card,Other,41,4184
ORD1090372,2024-04-30,Patna,Bihar,Online,Online Only,Eyeglasses,1,4086,15,3473.1,UPI,Other,19,4086
ORD1090373,2023-06-24,Bengaluru,Karnataka,Offline,Online Only,Eyeglasses,1,4611,20,3688.8,Net Banking,Other,48,4611
ORD1090374,2025-03-02,Coimbatore,Tamil Nadu,Online,Online Only,Computer Glasses,3,3408,5,9712.8,Cash,Female,29,10224
ORD1090375,2023-05-21,Chennai,Tamil Nadu,Offline,Standalone Store,Contact Lenses,1,2971,5,2822.45,Credit Card,Other,40,2971
ORD1090376,2022-01-25,Noida,Uttar Pradesh,Online,Online Only,Contact Lenses,1,1128,5,1071.6,Debit Card,Other,29,1128
ORD1090377,2022-07-10,Trivandrum,Kerala,Online,Online Only,Contact Lenses,1,1314,0,1314.0,Net Banking,Female,23,1314
ORD1090378,2025-02-17,Lucknow,Uttar Pradesh,Offline,Standalone Store,Contact Lenses,1,4144,0,4144.0,Debit Card,Female,61,4144
